role;name;team;partite_valide;media_voto;fanta_media;goal_fatti;goal_subiti;rigori_parati;rigori_totali;rigori_segnati;rigori_sbagliati;assist;ammonizioni;espulsioni;autogoal;stagione;migliore
D;Zappacosta;Torino;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Ansaldi;Torino;25;6.14;6.24;1;0;0;0;0;0;3;5;0.0;0.0;2017-2018;0
D;Felipe;SPAL;30;5.78;5.75;1;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Caldara;Atalanta;24;6.15;6.29;3;0;0;1;0;1;0;5;0.0;0.0;2017-2018;0
D;Ceppitelli;Cagliari;25;5.94;6.08;3;0;0;0;0;0;0;7;0.0;0.0;2017-2018;0
D;Hateboer;Atalanta;32;6.0;5.95;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Rodriguez R.;Milan;34;5.75;5.68;1;0;0;2;1;1;0;3;0.0;0.0;2017-2018;0
D;Pezzella Ger.;Fiorentina;34;6.03;5.94;1;0;0;0;0;0;0;12;0.0;0.0;2017-2018;0
D;Murillo;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Caceres;Lazio;20;5.85;6.42;4;0;0;0;0;0;1;3;0.0;0.0;2017-2018;0
D;Padoin;Cagliari;37;5.73;5.76;1;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Zukanovic;Genoa;31;5.97;5.79;0;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Widmer;Udinese;22;5.84;6.25;3;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Cionek;SPAL;15;6.17;6.2;1;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Benatia;Juventus;20;6.25;6.35;2;0;0;0;0;0;0;8;0.0;0.0;2017-2018;0
D;Lukaku J.;Lazio;30;6.1;6.23;1;0;0;0;0;0;2;2;0.0;0.0;2017-2018;0
D;Gosens;Atalanta;20;6.02;6.2;1;0;0;0;0;0;1;1;0.0;0.0;2017-2018;0
D;Nuytinck;Udinese;27;5.98;6.09;1;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Stryger Larsen;Udinese;29;5.78;5.83;1;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Spolli;Genoa;21;6.17;6.0;0;0;0;0;0;0;0;7;0.0;0.0;2017-2018;0
D;Cacciatore;Chievo;33;5.76;5.92;2;0;0;0;0;0;3;5;0.0;0.0;2017-2018;0
D;Dainelli;Chievo;19;6.05;5.95;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Gobbi;Chievo;24;5.67;5.69;0;0;0;0;0;0;2;3;0.0;0.0;2017-2018;0
D;Tomovic;Chievo;29;5.72;5.57;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Burdisso;Torino;24;5.85;5.73;0;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Biraghi;Fiorentina;34;5.72;5.82;1;0;0;0;0;0;4;7;0.0;0.0;2017-2018;0
D;Calabria;Milan;18;5.97;6.25;1;0;0;0;0;0;3;0;0.0;0.0;2017-2018;0
D;Danilo Lar.;Udinese;32;5.77;5.67;1;0;0;0;0;0;0;8;0.0;0.0;2017-2018;0
D;Faraoni;Crotone;24;5.79;6.12;2;0;0;0;0;0;3;2;0.0;0.0;2017-2018;0
D;Costa F;SPAL;22;5.89;5.84;0;0;0;0;0;0;1;4;0.0;0.0;2017-2018;0
D;Palomino;Atalanta;23;6.04;6.11;1;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Vicari;SPAL;34;5.79;5.53;0;0;0;0;0;0;1;10;0.0;0.0;2017-2018;0
D;Caracciolo A;Verona;33;5.58;5.67;2;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Lemos;Sassuolo;8;5.75;6.0;1;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Sagna;Benevento;13;5.96;6.15;1;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Masina;Bologna;34;5.63;5.51;0;0;0;0;0;0;1;8;0.0;0.0;2017-2018;0
D;Letizia;Benevento;28;5.73;5.71;1;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Mattiello;SPAL;26;5.73;5.58;0;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;De Maio;Bologna;25;5.8;5.82;2;0;0;0;0;0;0;7;0.0;0.0;2017-2018;0
D;Barzagli;Juventus;20;6.02;5.92;0;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Radu;Lazio;31;5.82;5.73;0;0;0;0;0;0;2;8;0.0;0.0;2017-2018;0
D;Moretti;Torino;22;5.89;5.75;0;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Djimsiti;Benevento;30;5.53;5.53;0;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Samir;Udinese;31;5.56;5.48;2;0;0;0;0;0;0;7;0.0;0.0;2017-2018;0
D;Capuano;Crotone;24;5.73;5.58;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Ferrari G.;Sampdoria;30;5.68;5.82;2;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Bastos;Lazio;20;5.98;6.48;4;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Biraschi;Genoa;22;5.89;5.89;0;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Bereszynski;Sampdoria;31;5.74;5.69;0;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Vitor Hugo;Fiorentina;18;5.94;6.0;1;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Castagne;Atalanta;19;5.92;5.92;0;0;0;0;0;0;2;4;0.0;0.0;2017-2018;0
D;Lykogiannis;Cagliari;9;6.0;6.17;0;0;0;0;0;0;2;2;0.0;0.0;2017-2018;0
D;Ferrari A.;Verona;25;5.46;5.48;1;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Maietta;Bologna;7;6.29;6.21;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Mbaye;Bologna;24;5.79;5.73;1;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Rossettini;Genoa;23;5.87;5.72;0;0;0;0;0;0;0;7;0.0;0.0;2017-2018;0
D;Andreolli;Cagliari;22;5.68;5.57;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Juan Jesus;Roma;20;5.72;5.58;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Ranocchia;Inter;7;6.14;6.43;2;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Lichtsteiner;Juventus;24;5.79;5.62;0;0;0;1;0;1;2;6;0.0;0.0;2017-2018;0
D;Asamoah;Juventus;19;6.11;6.0;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Abate;Milan;16;5.75;5.84;1;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;De Sciglio;Juventus;12;6.42;6.62;1;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Zapata C.;Milan;11;6.09;6.0;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Ghoulam;Napoli;11;6.55;7.32;2;0;0;0;0;0;3;1;0.0;0.0;2017-2018;0
D;Cannavaro;Sassuolo;16;5.56;5.47;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Peluso;Sassuolo;31;5.73;5.69;1;0;0;0;0;0;1;10;0.0;0.0;2017-2018;0
D;Bruno Peres;Roma;16;5.75;5.72;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Adnan;Udinese;22;5.95;5.82;0;0;0;0;0;0;1;4;0.0;0.0;2017-2018;0
D;Helander;Bologna;28;5.86;5.75;0;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Adjapong;Sassuolo;15;5.9;5.73;0;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Pisacane;Cagliari;24;5.73;5.6;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Sampirisi;Crotone;29;5.67;5.64;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Zampano;Udinese;6;5.92;6.25;0;0;0;0;0;0;2;0;0.0;0.0;2017-2018;0
D;Lirola;Sassuolo;24;5.79;5.79;0;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Depaoli;Chievo;19;5.79;5.68;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Milenkovic;Fiorentina;16;5.75;5.69;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Romagna;Cagliari;21;5.81;5.81;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Vukovic;Verona;15;5.63;5.87;1;0;0;0;0;0;1;1;0.0;0.0;2017-2018;0
D;Tosca;Benevento;13;5.62;5.58;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Romagnoli S.;Bologna;8;6.0;5.94;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Gamberini;Chievo;23;5.76;5.72;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Laurini;Fiorentina;21;5.81;5.74;0;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Izzo;Genoa;16;5.94;6.06;1;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Nagatomo;Inter;11;5.86;5.82;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Hoedt;Lazio;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Goldaniga;Sassuolo;13;5.92;5.88;1;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Gonzalez G;Bologna;22;5.61;5.43;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Castan;Cagliari;14;5.57;5.46;0;0;0;0;0;0;1;5;0.0;0.0;2017-2018;0
D;Dell'orco;Sassuolo;7;6.07;6.07;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Molinaro;Torino;20;5.72;5.72;0;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
D;Pereira P.;Genoa;6;5.92;5.75;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Ajeti;Crotone;18;5.78;5.64;0;0;0;0;0;0;1;7;0.0;0.0;2017-2018;0
D;Murru;Sampdoria;19;5.61;5.61;0;0;0;0;0;0;2;4;0.0;0.0;2017-2018;0
D;Miangue;Cagliari;11;5.77;5.73;0;0;0;0;0;0;1;1;0.0;0.0;2017-2018;0
D;Venuti;Benevento;30;5.35;5.25;0;0;0;0;0;0;1;4;0.0;0.0;2017-2018;0
D;Hector Moreno;Roma;4;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gaspar B;Fiorentina;12;5.71;5.83;0;0;0;0;0;0;2;2;0.0;0.0;2017-2018;0
D;Bani;Chievo;16;5.78;5.59;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Dalbert;Inter;11;5.68;5.68;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Rogerio;Sassuolo;11;5.68;5.5;0;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Van Der Wiel;Cagliari;4;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Andersen;Sampdoria;6;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Howedes;Juventus;3;6.0;6.83;1;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Luiz Felipe;Lazio;17;5.85;5.68;0;0;0;0;0;0;0;6;0.0;0.0;2017-2018;0
D;Conti;Milan;2;6.25;6.25;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gastaldello;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Camporese;Benevento;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Tonelli;Napoli;4;5.38;6.12;1;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Rosi;Genoa;24;5.69;5.58;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Santon;Inter;13;5.54;5.46;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Basta;Lazio;11;5.95;6.05;0;0;0;0;0;0;1;0;0.0;0.0;2017-2018;0
D;Patric;Lazio;10;5.9;5.95;0;0;0;0;0;0;1;1;0.0;0.0;2017-2018;0
D;Maggio;Napoli;10;6.2;6.2;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Strinic;Sampdoria;15;5.9;5.97;0;0;0;0;0;0;2;2;0.0;0.0;2017-2018;0
D;Torosidis;Bologna;15;5.77;5.63;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Regini;Sampdoria;14;5.86;5.79;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Gazzola;Sassuolo;9;5.78;5.72;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Maksimovic;Napoli;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gabriel Silva;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Heurtaux;Verona;17;5.47;5.35;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Wague;Udinese;1;5.0;5.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Souprayen;Verona;20;5.2;5.0;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Sala;Sampdoria;13;5.62;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Barreca;Torino;9;5.78;5.67;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Simic L;SPAL;4;6.25;6.88;1;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Musacchio;Milan;14;5.54;5.43;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Bonifazi;Torino;6;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Jaroszynski;Chievo;10;5.65;5.5;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Brosco;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Mancini;Atalanta;9;5.83;5.89;1;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
D;Silva J;Roma;2;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Oikonomou;SPAL;3;5.17;4.83;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Costa;Benevento;16;5.41;5.25;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Lazaar;Benevento;7;5.57;6.0;1;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Salamon;SPAL;20;5.7;5.48;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Chiriches;Napoli;7;5.79;5.71;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Krafth;Bologna;12;5.46;5.38;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Fiamozzi;Genoa;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Wallace;Lazio;12;5.71;5.33;0;0;0;0;0;0;0;5;0.0;0.0;2017-2018;0
D;Letschert;Sassuolo;6;5.92;5.92;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Olivera M.;Fiorentina;7;5.57;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Bastoni;Atalanta;2;6.25;6.25;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Lyanco;Torino;4;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gravillon;Benevento;2;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Cabrera;Crotone;5;5.2;5.2;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Di Chiara;Benevento;12;5.29;5.17;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Felicioli;Verona;4;5.75;5.62;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Gyamfi;Benevento;7;5.57;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Lucioni;Benevento;8;5.81;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Keita C;Bologna;2;5.25;5.25;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Bearzotti;Verona;6;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Lisandro Lopez;Inter;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;El Yamiq;Genoa;4;5.62;5.62;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Brivio;Genoa;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Cherubin;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Drame';SPAL;2;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Cesar;Chievo;9;5.5;5.0;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Frey;Chievo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Pavlovic D.;Crotone;10;5.4;5.4;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Dodo' R.;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gentiletti;Genoa;4;5.25;5.0;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Mauricio N.;Lazio;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Albertazzi;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Antonelli;Milan;3;5.33;5.17;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Paletta;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Simic S;Crotone;7;5.71;5.57;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Emerson P.;Roma;1;6.0;6.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Antei;Benevento;8;5.5;5.31;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Avelar;Torino;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Bianchetti;Verona;2;5.75;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Pezzella Giu.;Udinese;14;5.5;5.32;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Della Giovanna;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Boldor;Verona;1;5.0;5.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Cremonesi;SPAL;5;5.3;4.7;0;0;0;0;0;0;0;2;0.0;0.0;2017-2018;0
D;Angella;Udinese;12;5.46;5.33;0;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
D;Balzano;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gomez G;Milan;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Milic;Napoli;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Dussenne;Crotone;1;5.0;4.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Karsdorp;Roma;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Rigione;Chievo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Vaisanen;SPAL;7;5.57;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Konate;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Lopez W;Benevento;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Padella;Benevento;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Del Fabro;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Marchizza;Sassuolo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Gasparetto;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Polvani;SPAL;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Bochniewicz;Udinese;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Leverbe;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Migliore;Genoa;5;5.4;5.3;0;0;0;0;0;0;0;1;0.0;0.0;2017-2018;0
D;Hristov;Fiorentina;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Tomic;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Vanheusden;Inter;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Mikulic;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Billong;Benevento;5;5.2;5.2;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
D;Tanasijevic;Chievo;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2017-2018;0
C;Verdi;Bologna;33;6.3;7.45;10;0;0;2;2;0;9;2;0.0;0.0;2017-2018;1
C;Hamsik;Napoli;38;6.03;6.58;7;0;0;0;0;0;1;2;0.0;0.0;2017-2018;0
C;Milinkovic-Savic;Lazio;35;6.49;7.49;12;0;0;0;0;0;3;8;0.0;0.0;2017-2018;0
C;Perisic;Inter;37;6.05;7.08;11;0;0;0;0;0;9;4;0.0;0.0;2017-2018;0
C;Douglas Costa;Juventus;31;6.48;7.21;4;0;0;0;0;0;11;1;0.0;0.0;2017-2018;1
C;Ilicic;Atalanta;31;6.47;7.74;11;0;0;2;2;0;8;3;0.0;0.0;2017-2018;1
C;Nainggolan;Roma;31;6.23;6.77;4;0;0;0;0;0;9;6;0.0;0.0;2017-2018;0
C;Suso;Milan;35;6.19;6.84;6;0;0;0;0;0;7;2;0.0;0.0;2017-2018;1
C;Pjanic;Juventus;31;6.32;6.92;5;0;0;0;0;0;8;5;0.0;0.0;2017-2018;0
C;Zielinski;Napoli;36;6.12;6.44;4;0;0;0;0;0;1;3;0.0;0.0;2017-2018;0
C;Chiesa;Fiorentina;36;6.26;6.78;6;0;0;0;0;0;4;7;0.0;0.0;2017-2018;0
C;Luis Alberto;Lazio;34;6.43;7.62;11;0;0;2;1;1;13;5;0.0;0.0;2017-2018;0
C;Bonaventura;Milan;32;6.02;6.81;8;0;0;0;0;0;3;3;0.0;0.0;2017-2018;1
C;Calhanoglu;Milan;31;6.21;6.81;6;0;0;0;0;0;4;5;0.0;0.0;2017-2018;0
C;Rafinha;Inter;16;6.41;6.88;2;0;0;0;0;0;2;1;0.0;0.0;2017-2018;0
C;Bernardeschi;Juventus;16;6.34;7.34;4;0;0;0;0;0;5;4;0.0;0.0;2017-2018;0
C;Khedira;Juventus;26;6.17;7.27;9;0;0;0;0;0;2;1;0.0;0.0;2017-2018;1
C;Felipe Anderson;Lazio;21;6.4;7.26;4;0;0;0;0;0;6;0;0.0;0.0;2017-2018;1
C;Allan;Napoli;37;6.34;6.74;4;0;0;0;0;0;4;2;0.0;0.0;2017-2018;1
C;Cristante;Atalanta;36;6.1;6.81;9;0;0;1;0;1;3;3;0.0;0.0;2017-2018;1
C;Freuler;Atalanta;35;6.17;6.57;5;0;0;0;0;0;2;4;0.0;0.0;2017-2018;0
C;Brozovic;Inter;28;6.21;6.8;4;0;0;0;0;0;9;9;0.0;0.0;2017-2018;0
C;Lucas Leiva;Lazio;36;6.32;6.39;2;0;0;0;0;0;1;9;0.0;0.0;2017-2018;0
C;Birsa;Chievo;34;5.99;6.41;3;0;0;0;0;0;7;3;0.0;0.0;2017-2018;0
C;Candreva;Inter;34;6.07;6.25;0;0;0;0;0;0;8;4;0.0;0.0;2017-2018;0
C;De Paul;Udinese;35;5.99;6.47;4;0;0;4;4;0;7;4;0.0;0.0;2017-2018;0
C;Veretout;Fiorentina;36;6.18;6.64;8;0;0;3;2;1;1;9;0.0;0.0;2017-2018;0
C;Grassi;SPAL;28;6.11;6.38;3;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
C;Perotti;Roma;23;6.17;6.74;5;0;0;4;2;2;4;0;0.0;0.0;2017-2018;1
C;Kessie';Milan;37;5.95;6.18;5;0;0;4;3;1;1;9;0.0;0.0;2017-2018;0
C;Under;Roma;20;6.15;7.25;7;0;0;0;0;0;1;0;0.0;0.0;2017-2018;0
C;Matuidi;Juventus;30;6.1;6.38;3;0;0;0;0;0;1;3;0.0;0.0;2017-2018;0
C;Lulic;Lazio;35;5.96;6.19;3;0;0;1;1;0;5;6;0.0;0.0;2017-2018;0
C;Parolo;Lazio;31;6.03;6.52;4;0;0;0;0;0;5;2;0.0;0.0;2017-2018;1
C;Cuadrado;Juventus;20;6.35;7.12;4;0;0;0;0;0;6;5;0.0;0.0;2017-2018;0
C;Torreira;Sampdoria;36;6.15;6.43;4;0;0;0;0;0;1;6;0.0;0.0;2017-2018;0
C;Jankto;Udinese;36;5.99;6.39;4;0;0;0;0;0;5;5;0.0;0.0;2017-2018;0
C;Barak;Udinese;34;6.03;6.69;7;0;0;0;0;0;4;5;0.0;0.0;2017-2018;0
C;Lazzari;SPAL;35;6.14;6.29;2;0;0;0;0;0;1;4;0.0;0.0;2017-2018;0
C;Ramirez;Sampdoria;36;5.9;6.22;3;0;0;0;0;0;7;9;0.0;0.0;2017-2018;0
C;De Roon;Atalanta;33;5.92;6.02;3;0;0;2;1;1;2;8;0.0;0.0;2017-2018;0
C;Castro;Chievo;25;6.04;6.46;3;0;0;0;0;0;3;3;0.0;0.0;2017-2018;0
C;Hetemaj;Chievo;32;5.97;6.11;3;0;0;0;0;0;2;9;0.0;0.0;2017-2018;0
C;Borja Valero;Inter;33;5.92;6.06;2;0;0;0;0;0;0;3;0.0;0.0;2017-2018;0
C;Laxalt;Genoa;32;5.98;6.3;3;0;0;0;0;0;2;2;0.0;0.0;2017-2018;0
C;Florenzi;Roma;31;6.0;6.13;1;0;0;1;0;1;5;2;0.0;0.0;2017-2018;0
C;Missiroli;Sassuolo;35;5.99;6.04;1;0;0;0;0;0;1;4;0.0;0.0;2017-2018;0
C;Baselli;Torino;31;5.81;6.02;4;0;0;0;0;0;1;11;0.0;0.0;2017-2018;0
C;Benassi;Fiorentina;35;5.86;6.26;5;0;0;0;0;0;2;6;0.0;0.0;2017-2018;0
C;Dzemaili;Bologna;15;5.9;5.97;1;0;0;0;0;0;0;4;0.0;0.0;2017-2018;0
C;Praet;Sampdoria;32;6.08;6.17;1;0;0;0;0;0;2;4;0.0;0.0;2017-2018;0
C;Farago';Cagliari;33;5.97;6.27;2;0;0;0;0;0;5;2;0.0;0.0;2017-2018;0
C;Marusic;Lazio;31;6.03;6.37;3;0;0;0;0;0;4;3;0.0;0.0;2017-2018;0
